0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,val
0.286576041,0.557655312,0.82392319,0.830671361,0.657782746,0.203722775,0.054156708,0.095938354,0.098971424,0.122559388,0.092511426,0.035354045,0.03514191,0.028690245,0.007385336,0.876315676,0.692452809,0.200988815,0.383082439,0.498895813,0.277867089,0.214208497,0.125150612,0.03710946,0.030499391,0.023776517,0.086656786,0.099258905,0.052662311,0.025027262,0.279699451,0.493462077,0.791216936,1,0.682180419,0.262507249,0.078495017,0.103302018,0.082961839,0.042920406,0.028649973,0.018779797,0.005832849,0.026273922,0.027290668,0.347444991,0.11204248,0.093573282,0.06074165,0.027721394,0.06683149,0.064164654,0.040063028,0.016232366,0.005525614,0.005930678,0.004293012,0.001465635,0.00128717,0.002638122,1,0.314203847,0.260139413,0.209109574,0.124683061,0.052857684,0.031085061,0.016719295,0.011569713,0.009359367,0.010388407,0.011121212,0.011135654,0.009280773,0.01065008,0.372955311,0.154471506,0.108327437,0.044024827,0.028429926,0.053167806,0.051034589,0.036717892,0.013386966,0.006176078,0.005453457,0.004564934,0.005056193,0.004703038,0.001043748,0.3036136,0.614673994,0.606699301,0.671602529,0.524809539,0.292824327,0.103369809,0.128387628,0.239438497,0.232860314,0.180094296,0.241682403,0.155099154,0.258888161,0.29756458,0.828399117,0.999799009,0.293793877,0.367295641,0.639587433,0.440496088,0.166354274,0.328617045,0.301460669,0.062632501,0.249695481,0.351983781,0.250671228,0.256576583,0.384598705,1,0.589182633,0.579447185,0.518661057,0.543020636,0.173957681,0.139338484,0.287642875,0.27520627,0.188943094,0.113538802,0.053303034,0.201374786,0.281938828,0.20275894,0
0.215495886,0.661707565,0.858704303,0.641275244,0.288280808,0.094175951,0.11724504,0.126198041,0.040620151,0.050814343,0.027871731,0.029186143,0.023746027,0.011064241,0.003867617,1,0.65299865,0.225767486,0.386649963,0.351047386,0.193311144,0.087710473,0.25941817,0.111054624,0.0855483,0.073014434,0.127702099,0.104095461,0.07143189,0.089729209,0.191826141,0.642924906,0.976252641,0.654617108,0.271330949,0.120785624,0.141436336,0.10955988,0.012497205,0.04689501,0.027620795,0.049928407,0.027352892,0.024963315,0.016949925,0.438633971,0.190903545,0.071000098,0.067995479,0.11328403,0.076615026,0.031466591,0.005081233,0.017242639,0.009858336,0.006234952,0.002809973,0.00715224,0.002984509,0.003376617,1,0.507081652,0.366478954,0.1875472,0.061942038,0.028848665,0.017565619,0.009801798,0.01239075,0.012225743,0.01163993,0.015098143,0.009777319,0.013702556,0.012187119,0.512192869,0.228166701,0.091447428,0.042121646,0.084016859,0.072338263,0.038904667,0.009275888,0.006124084,0.011139327,0.002646299,0.002646135,0.000557371,0.0042608,0.002236089,0.071821711,0.659535675,0.402994466,0.351377226,0.324286651,0.01507855,0.355669886,0.520527073,0.184869656,0.180180408,0.113192541,0.184051596,0.132528639,0.054082247,0.210547234,1,0.72908103,0.210739348,0.612261368,0.374901385,0.123852655,0.252924731,0.217759929,0.135789601,0.198956307,0.019567814,0.216848473,0.178431639,0.054733542,0.128893719,0.841394428,0.592347566,0.549363331,0.400938796,0.134569979,0.231080865,0.251610832,0.14624751,0.065088841,0.151265809,0.123277976,0.106147525,0.208828592,0.201362693,0.117957202,0
0.313120679,0.677138447,0.87058821,0.687345352,0.311495303,0.122931413,0.076176154,0.097866143,0.074675795,0.027249358,0.04647146,0.052062498,0.037030616,0.023317884,0.00892159,0.9027328,0.647883303,0.309768161,0.451264223,0.348223915,0.346048257,0.146539791,0.315899995,0.407330303,0.267075139,0.192015067,0.102473507,0.106664419,0.181665126,0.125663761,0.172409048,0.566021281,1,0.663652398,0.328508307,0.145860303,0.152233504,0.165689415,0.041977303,0.10618439,0.124693953,0.108071913,0.047658144,0.029038083,0.035558471,0.400891274,0.180824551,0.135633511,0.031344196,0.091870123,0.079390882,0.03343264,0.011226426,0.013990381,0.024894427,0.010132603,0.004358913,0.005570532,0.011866567,0.007778569,1,0.43994846,0.328989831,0.182088677,0.062855862,0.02832195,0.013430718,0.013735797,0.011281688,0.01026207,0.01219172,0.01145246,0.012684981,0.011256933,0.012274211,0.485300753,0.219797507,0.083388731,0.017001221,0.06736729,0.061783157,0.037744752,0.016675528,0.003306685,0.009124345,0.00974451,0.005758031,0.000410822,0.001926991,0.004568179,0.355376247,0.529550013,0.596071158,0.293214339,0.369564892,0.384655549,0.178472363,0.63164816,0.768393627,0.398646032,0.177713941,0.144685814,0.250258233,0.398362705,0.195693459,1,0.740378002,0.18200523,0.647452993,0.375555359,0.163543498,0.378173578,0.429082853,0.200239897,0.111103378,0.211104757,0.224315705,0.257537402,0.143545007,0.162217837,0.999776911,0.749735322,0.487673692,0.490613362,0.089191476,0.172673232,0.308344605,0.188048025,0.174887027,0.263792211,0.317268745,0.278382623,0.160157285,0.308683945,0.352242074,0
0.341097382,0.623126507,0.832025276,0.714945966,0.340822303,0.125607722,0.186359932,0.165798692,0.11927978,0.052575951,0.029536746,0.035663198,0.03090194,0.025164886,0.019201542,0.893228366,0.660918029,0.199837524,0.605652493,0.409872083,0.3088931,0.273263645,0.099401625,0.069619668,0.144323032,0.193168504,0.186573606,0.102477744,0.044816133,0.047500371,0.285916437,0.576114968,1,0.809095727,0.335902028,0.199849441,0.184477463,0.17046766,0.09809179,0.064229726,0.025089765,0.029886409,0.035846975,0.053180793,0.042621292,0.443182342,0.140303864,0.124700245,0.013062496,0.083463281,0.078243159,0.046836772,0.024692907,0.013736337,0.009291321,0.006155707,0.00602051,0.002026171,0.003217097,0.003741058,1,0.393996383,0.312639965,0.194045995,0.077950507,0.031583564,0.019280107,0.016703154,0.008980442,0.011031289,0.012446008,0.009487391,0.013000069,0.011755723,0.01053344,0.446874836,0.191772599,0.104836068,0.032136255,0.051414357,0.06027549,0.037461853,0.018897744,0.015021991,0.013401614,0.009463208,0.001810259,0.003439812,0.001952645,0.000724555,0.492439805,0.614272152,0.52139822,0.445341489,0.325286579,0.232404919,0.272292862,0.329212259,0.14961769,0.406955424,0.430655403,0.256712209,0.134773471,0.188171734,0.072805431,1,0.822852447,0.126821907,0.629385144,0.467374783,0.023696732,0.373875044,0.274887491,0.234199801,0.292597076,0.264883843,0.21438253,0.172091825,0.234287825,0.194304402,0.739555974,0.547537754,0.501557514,0.527794072,0.313382863,0.124808256,0.22752722,0.256960242,0.291915119,0.206904665,0.102332176,0.197207266,0.248791664,0.150167835,0.094134682,0
0.324097561,0.762617412,0.873598507,0.603289842,0.224899619,0.119364478,0.099085143,0.103441256,0.013788442,0.046092917,0.051128548,0.029129377,0.009171681,0.033780128,0.026527714,1,0.577105648,0.327675821,0.475909255,0.28518538,0.188470637,0.183623283,0.239363201,0.105139245,0.052690798,0.123383816,0.154713115,0.12268015,0.080425908,0.13202376,0.245082465,0.708191894,0.97582216,0.573725959,0.163200194,0.145361455,0.138326381,0.043383728,0.050694658,0.051017362,0.04636544,0.034516965,0.036075656,0.029628642,0.007881618,0.49676071,0.201914286,0.057495812,0.085961317,0.115441462,0.066096046,0.02298824,0.008352332,0.016591843,0.000569273,0.005255848,0.010947103,0.009022365,0.002848105,0.002288915,1,0.5237197,0.364490224,0.175200696,0.056010017,0.028235196,0.012109204,0.01458263,0.011227628,0.010909002,0.014327054,0.014253135,0.011183371,0.011547593,0.014684794,0.527831914,0.234951311,0.078836859,0.060007565,0.081573844,0.065382057,0.032434594,0.011360378,0.003428911,0.007741594,0.002964269,0.006649079,0.005490823,0.004267406,0.002748254,0.226707926,0.684460978,0.450394318,0.410754946,0.185944288,0.034162289,0.458062971,0.413366407,0.122913689,0.11398256,0.183997602,0.143454095,0.215453286,0.155513156,0.15784663,1,0.691057248,0.292580102,0.609665633,0.242091761,0.208445839,0.412785699,0.389230148,0.218595646,0.085727185,0.188623781,0.238970584,0.02990314,0.10897668,0.069431643,0.76396389,0.606361352,0.560134268,0.334489473,0.086357977,0.341275377,0.306785998,0.193798597,0.042055011,0.139142814,0.083401276,0.082688364,0.106374033,0.061401204,0.051403878,0
0.278030989,0.734474301,0.892857469,0.62106015,0.257814207,0.062645596,0.105608138,0.081357237,0.014884355,0.045729529,0.026912753,0.007241215,0.009734426,0.024383275,0.023194909,0.922094867,0.584734205,0.282982302,0.400517176,0.436521366,0.237348323,0.125529526,0.197458359,0.145681587,0.071186262,0.058316912,0.134909089,0.093663703,0.039817899,0.080747971,0.210791029,0.723721063,1,0.623046891,0.231977863,0.082710075,0.150526485,0.076772551,0.016143933,0.055037177,0.0268559,0.046127089,0.032143418,0.025668967,0.033212833,0.423838408,0.238880109,0.083553583,0.059590744,0.10008851,0.067385916,0.031626088,0.004709094,0.010230391,0.008824991,0.005061114,0.005844775,0.000461166,0.003692204,0.001742576,1,0.465984302,0.333841269,0.1709649,0.055103148,0.026161484,0.017101565,0.010004328,0.009792379,0.015201851,0.01222255,0.010460513,0.013109696,0.012573748,0.011079962,0.473985607,0.220851427,0.088485287,0.030459605,0.062643341,0.052006569,0.029101199,0.008817994,0.001096384,0.004798654,0.004344774,0.001910661,0.003868817,0.001185531,0.002180044,0.011777133,0.678299652,0.459112652,0.50719326,0.452040347,0.131580217,0.438878368,0.43078056,0.180028318,0.160903879,0.05325486,0.352714337,0.194229791,0.112509089,0.261113772,1,0.763549793,0.260931005,0.55211609,0.237605023,0.138200615,0.366785305,0.331570526,0.110818572,0.079483252,0.106758786,0.185033893,0.062823353,0.201516524,0.206512636,0.928756246,0.613873733,0.659474172,0.535197665,0.073564552,0.248167402,0.33591301,0.22670636,0.027402708,0.127940592,0.201916192,0.186105528,0.094275274,0.055695335,0.062760212,0
0.359994501,0.760966582,0.962094267,0.670731005,0.415465897,0.181842653,0.14423127,0.147707627,0.103876584,0.0380973,0.05359963,0.055214033,0.036247563,0.011568962,0.010605062,1,0.569251657,0.428689561,0.420592417,0.415410801,0.187486847,0.054582515,0.168414769,0.203394186,0.059311277,0.174999657,0.146465765,0.068343089,0.060319053,0.188470075,0.343211125,0.772222319,0.998429637,0.627511717,0.346024335,0.172074743,0.156889573,0.125207869,0.054237064,0.023116131,0.057225938,0.063279708,0.055030406,0.034498561,0.027137101,0.411796028,0.191474682,0.081626472,0.068666298,0.085364484,0.065995755,0.035027486,0.009203591,0.010539187,0.009548025,0.005292491,0.004987455,0.005609736,0.002712502,0.005509852,1,0.439161491,0.318728106,0.173532235,0.063701551,0.037780736,0.019455887,0.011127318,0.010804322,0.010337748,0.012557101,0.013495411,0.010920938,0.011474869,0.012221607,0.492169443,0.228506216,0.110904744,0.036311641,0.061692199,0.056065384,0.044298883,0.020777705,0.007238001,0.008446426,0.00447469,0.004380484,0.003389325,0.004169553,0.002057476,0.022550995,0.775760867,0.51759603,0.385609983,0.4605168,0.110186984,0.163432345,0.374044337,0.456025198,0.203317001,0.153918523,0.102980137,0.289100469,0.301472709,0.388653455,1,0.823779873,0.344439413,0.561698869,0.33675906,0.096426862,0.293430401,0.346556236,0.29699399,0.203447101,0.021117196,0.128816114,0.105555003,0.090427281,0.060801306,0.883651906,0.578618135,0.700619269,0.589363693,0.289669017,0.21634214,0.27243674,0.353970509,0.2534308,0.167624341,0.060346928,0.117212611,0.15839436,0.116066386,0.144155444,0
0.30578567,0.722824985,0.966106135,0.793830574,0.464207163,0.217272845,0.115704374,0.155252298,0.116388946,0.072188054,0.042111866,0.02077295,0.044646811,0.034469656,0.020169092,0.984946987,0.654618086,0.376813374,0.411658565,0.360008771,0.388222477,0.232950283,0.230872602,0.163442172,0.164337851,0.199274438,0.074749257,0.060539588,0.032681753,0.037291968,0.230891442,0.687715476,1,0.672287069,0.427793149,0.19658612,0.136319855,0.135903171,0.077776417,0.046048648,0.021803684,0.048153728,0.040230808,0.015915222,0.005621456,0.407667961,0.197569214,0.095725876,0.031491994,0.065880502,0.060532721,0.038004495,0.020948789,0.010447107,0.006159001,0.006563722,0.00424495,0.003121683,0.001951149,0.004285392,1,0.416193092,0.30949175,0.185367794,0.073497111,0.0396838,0.022761452,0.013230943,0.006810925,0.013674751,0.012752269,0.009513266,0.012275771,0.0132381,0.009982283,0.469285829,0.208542651,0.103060619,0.013064706,0.046864374,0.047297918,0.037233547,0.017708738,0.0065929,0.00589843,0.004900728,0.006874609,0.001671157,0.001466044,0.001881514,0.008575901,0.73445777,0.42128134,0.22609839,0.325029675,0.280375918,0.312349486,0.465657411,0.369988812,0.418798255,0.283910906,0.191732709,0.419113011,0.217055205,0.08630289,1,0.829632857,0.380894834,0.661009224,0.460433946,0.269971407,0.296531983,0.348294674,0.270279866,0.193122813,0.225115101,0.242113177,0.181067111,0.13608941,0.125874048,0.997263859,0.627795475,0.658991928,0.560787561,0.307229549,0.15540974,0.325963525,0.362673826,0.316724136,0.109310928,0.146513273,0.213012728,0.191771983,0.129792613,0.088649966,0
0.333523204,0.823843396,1,0.749918994,0.34531213,0.140774851,0.15984949,0.127082746,0.035631853,0.042437041,0.028104968,0.028358059,0.019197328,0.033185228,0.046852005,0.936578611,0.586463702,0.426633159,0.380744907,0.346595357,0.168442481,0.178185704,0.253707148,0.237284654,0.192506595,0.100392739,0.132868872,0.163020962,0.140023014,0.143998429,0.193971026,0.839983921,0.987321875,0.60059231,0.37773872,0.090109303,0.13460144,0.090710654,0.027298034,0.036124491,0.06947313,0.068321398,0.042604889,0.022138682,0.026758668,0.49715884,0.262862862,0.076145146,0.054645903,0.059048595,0.048161406,0.025258286,0.007334833,0.004315946,0.008613106,0.004505374,0.004720605,0.002338475,0.006603496,0.002885355,1,0.438254841,0.302488975,0.157760969,0.056188451,0.029475366,0.01394891,0.011010732,0.011776117,0.011978305,0.011284028,0.012612772,0.012356991,0.01106521,0.012361089,0.458758224,0.203081892,0.072295078,0.020965604,0.052427771,0.055218668,0.033938889,0.012433994,0.003591182,0.004459039,0.008603166,0.004314192,0.003287519,0.001593848,0.004972435,0.11807482,0.783631583,0.558643772,0.517099081,0.36505845,0.251013009,0.469962046,0.367609437,0.381771863,0.287048997,0.199680593,0.418670706,0.343131563,0.240816107,0.600512193,1,0.809231943,0.38484908,0.553963485,0.345881452,0.165823503,0.296362136,0.262235716,0.187739118,0.13825526,0.113713814,0.10836835,0.192202735,0.065511651,0.119905344,0.956549794,0.603839907,0.790426609,0.683293023,0.339745266,0.200034796,0.363559712,0.281208884,0.096696154,0.182457335,0.194796697,0.097319099,0.058499613,0.061221638,0.008308428,0
0.331688734,0.630513941,0.840691449,0.748609272,0.480238227,0.297789826,0.150976627,0.101658811,0.123794167,0.091978191,0.021707002,0.024723985,0.046362959,0.040815346,0.023227577,0.968435425,0.724729855,0.288758256,0.425444648,0.405853872,0.34273874,0.123985646,0.086587148,0.129721407,0.126195308,0.079199979,0.139017459,0.214828337,0.233205734,0.162807863,0.22959161,0.640584587,1,0.784696297,0.474012642,0.225448367,0.137725899,0.131854718,0.068789455,0.01600251,0.01373888,0.00341079,0.018225848,0.023716109,0.049460241,0.395065456,0.176962479,0.110856166,0.027106845,0.073482507,0.077360936,0.053771939,0.0234422,0.008342805,0.008440362,0.005220375,0.004030831,0.005143973,0.006647769,0.007254936,1,0.390014683,0.300075375,0.192054123,0.083873339,0.040358595,0.029972657,0.013856919,0.009473302,0.010514279,0.011402404,0.012034452,0.011485166,0.011238802,0.010595021,0.439373725,0.184072359,0.105273078,0.021900702,0.043795733,0.053642404,0.049582581,0.030525511,0.014518778,0.007177298,0.007071325,0.002846018,0.004478639,0.005568197,0.00470126,0.170413557,0.784847786,0.638893666,0.418059135,0.504241708,0.256835367,0.18080132,0.445848127,0.353237403,0.128975127,0.120120965,0.08516787,0.105065547,0.21084455,0.278587609,1,0.98823738,0.327151218,0.499987471,0.477799341,0.273212262,0.274701917,0.400282791,0.456465811,0.360910368,0.315916985,0.143463946,0.165837113,0.233591821,0.204239429,0.976848263,0.604625949,0.699925692,0.674988936,0.420899059,0.201508459,0.335973997,0.39900948,0.366783525,0.356834257,0.272177515,0.320630501,0.340406511,0.376748575,0.320318981,0
0.366882148,0.644031562,0.834731415,0.642068444,0.341357531,0.140467032,0.065428673,0.100076637,0.072098183,0.021798284,0.00853774,0.006763775,0.028344904,0.030506931,0.044618394,1,0.533169177,0.338122022,0.34699507,0.315958123,0.224026317,0.083967156,0.201239479,0.191479828,0.007118344,0.202174745,0.215827345,0.17857653,0.058125626,0.140061046,0.239925236,0.646979104,0.950694104,0.606266501,0.306184582,0.144445636,0.167633716,0.081139142,0.037361649,0.022044539,0.052134807,0.004841455,0.049796977,0.046690028,0.024953987,0.416399359,0.192436663,0.074870012,0.069956539,0.09537866,0.069484119,0.031627201,0.019643287,0.021016961,0.005299507,0.004155067,0.007067762,0.00991888,0.001441189,0.003909475,1,0.447474369,0.333680926,0.190872628,0.072865951,0.043461308,0.020727404,0.007042656,0.010986313,0.014197197,0.011415773,0.011118047,0.012301219,0.012185027,0.011099736,0.502819972,0.198946637,0.107140974,0.037085228,0.071476729,0.066937338,0.031484358,0.012519996,0.011108543,0.009245072,0.002211603,0.004550764,0.00439955,0.003662327,0.005117995,0.105764004,0.695292982,0.498318256,0.412311842,0.382816301,0.13670413,0.201361804,0.244592678,0.354040889,0.158293155,0.225646224,0.293388247,0.188164749,0.069911596,0.358413795,1,0.8288943,0.237953648,0.477004771,0.268794401,0.067627258,0.113117312,0.241476044,0.134818514,0.181475093,0.151299112,0.055674751,0.060919963,0.085359208,0.042490423,0.795835769,0.53568261,0.594351447,0.521836936,0.244462393,0.23592606,0.315675342,0.242595558,0.099749943,0.131348635,0.058075464,0.108616541,0.146751814,0.172103554,0.033507514,0
0.4044557,0.723342841,0.914430042,0.724530562,0.390369238,0.215290499,0.151817671,0.1337169,0.060127676,0.036385599,0.012400082,0.031303301,0.041312019,0.032706621,0.027360661,0.966908833,0.591096048,0.353845058,0.494953007,0.316494724,0.23641597,0.131962412,0.088995964,0.0679978,0.144977586,0.119446742,0.050517071,0.061938411,0.117694799,0.108133304,0.342527362,0.730150189,1,0.682708607,0.395551147,0.174905234,0.142128284,0.119573392,0.068707166,0.026843981,0.008591122,0.023707039,0.036628664,0.021104967,0.023182112,0.451895189,0.175041525,0.096573895,0.056117957,0.069243164,0.063907663,0.041010678,0.018074328,0.010532035,0.005910206,0.008288687,0.003356503,0.000750644,0.002499735,0.006644403,1,0.416477075,0.313097256,0.186234066,0.072415856,0.034912787,0.023077783,0.013643366,0.008375391,0.012409037,0.010890744,0.011877223,0.012462677,0.011961482,0.009810909,0.46705724,0.202068271,0.105479417,0.033608278,0.055546949,0.053369714,0.03760448,0.022082315,0.011828351,0.007388305,0.003920117,0.002633584,0.001860315,0.003884506,0.001111485,0.006631256,0.754366516,0.583189028,0.402196224,0.243481182,0.057919249,0.202362889,0.10146303,0.285558255,0.314356861,0.227389525,0.214837296,0.156795562,0.052489119,0.163041984,1,0.888883325,0.230989763,0.532097363,0.345179699,0.150306763,0.413851328,0.345593167,0.3162456,0.393600141,0.15373779,0.091517937,0.056922538,0.00810359,0.070999768,0.776218702,0.555170119,0.64307451,0.615227777,0.432219117,0.330521481,0.302702325,0.364493904,0.175073352,0.160287093,0.288010388,0.21439468,0.042645245,0.151773053,0.183393931,0
0.369128368,0.747310781,0.773124866,0.454170606,0.152036702,0.105773665,0.112483386,0.090944253,0.02333216,0.036005215,0.022669795,0.012776801,0.014090116,0.00530919,0.015371879,0.969216849,0.491517257,0.402322443,0.373032187,0.283758132,0.184252191,0.058668912,0.149450138,0.041532467,0.144957502,0.123881095,0.017701772,0.099280814,0.114909816,0.056597415,0.208460899,0.793611163,1,0.481228546,0.194675208,0.142378413,0.092277018,0.033393493,0.006897479,0.021851465,0.023323421,0.032653767,0.034766958,0.00960567,0.013731002,0.486915242,0.251441911,0.056730758,0.11826083,0.121142376,0.060441127,0.021190539,0.017698443,0.004347882,0.004725595,0.007012252,0.003446646,0.004933436,0.001186819,0.004675231,1,0.571130204,0.379321643,0.154005673,0.050399971,0.028433564,0.007437997,0.014905712,0.013288946,0.011841901,0.014599122,0.012247296,0.013399742,0.013485232,0.012585904,0.575531649,0.238910639,0.074170981,0.073873906,0.082560533,0.056565429,0.021134037,0.006797657,0.011404051,0.00371842,0.004325053,0.002364907,0.000842792,0.004441259,0.001310459,0.023676679,0.656373474,0.525261083,0.397768464,0.193151253,0.029767074,0.257064293,0.282529067,0.075871631,0.176907492,0.135321655,0.100169312,0.229671204,0.241954042,0.172381117,1,0.64000005,0.35749515,0.456071154,0.063081494,0.207717136,0.214102838,0.298281158,0.297763334,0.120633098,0.30678007,0.203587271,0.1047503,0.030398596,0.193559536,0.758478758,0.509870391,0.537047298,0.33741851,0.108770941,0.336485251,0.309542425,0.058093869,0.144471971,0.277046471,0.155288498,0.103075331,0.161510768,0.184094133,0.119795063,0
0.373500033,0.802236403,0.771124225,0.385317162,0.034657445,0.106219054,0.059864413,0.034510464,0.010327968,0.004814157,0.008382708,0.012483528,0.006174335,0.020688891,0.00974736,0.998419599,0.440028844,0.431698401,0.419153513,0.22452586,0.15877134,0.068034547,0.004113895,0.108886634,0.187658566,0.099619432,0.065538631,0.064312901,0.079136965,0.064788629,0.306911531,0.882277661,1,0.421483339,0.107553012,0.14067581,0.050485147,0.025624904,0.031146967,0.018586569,0.050698164,0.045404729,0.011188243,0.004077828,0.015148156,0.429619153,0.259719413,0.058787849,0.132295278,0.099774057,0.047642117,0.013588083,0.009986764,0.001799123,0.007450849,0.005599789,0.000967321,0.004443371,0.002563006,0.00277366,1,0.577461935,0.368332655,0.135401918,0.048883261,0.022398761,0.005350806,0.01677829,0.013311365,0.012692196,0.013510572,0.01369555,0.013341908,0.012885878,0.014176906,0.615953321,0.277245571,0.071682471,0.079292233,0.074063246,0.030495552,0.004770104,0.011443072,0.005984251,0.003804321,0.000984084,0.002424017,0.002463166,0.002213438,0.000596575,0.114376379,0.693277877,0.581399907,0.48462505,0.112386547,0.305556572,0.164983286,0.067392196,0.074365361,0.183278169,0.122621206,0.153795158,0.100522538,0.2628638,0.080637441,1,0.59008866,0.414928499,0.455629545,0.137924572,0.160250969,0.099163861,0.195133376,0.173993127,0.046789813,0.104926721,0.070672406,0.123119157,0.246582502,0.135532662,0.995779841,0.620487294,0.579955282,0.327375202,0.071720956,0.162661759,0.172087167,0.070498199,0.0971172,0.111125428,0.076883718,0.068254056,0.015882432,0.108342506,0.134573096,0
0.362988035,0.818236146,1,0.772550704,0.371829235,0.166371418,0.157554848,0.13900462,0.095945795,0.062093093,0.02935691,0.019257058,0.029554892,0.033950453,0.008219401,0.968326898,0.576705341,0.398230015,0.516606004,0.381748063,0.330590301,0.21352135,0.17214004,0.046325677,0.120526643,0.191471482,0.116537373,0.117945207,0.188833909,0.084198239,0.346256319,0.760877209,0.995501807,0.67744584,0.382662948,0.215876724,0.207679645,0.123721785,0.090633223,0.046222058,0.039466558,0.024332161,0.057915538,0.051827411,0.016102055,0.369777074,0.193611044,0.084645265,0.055529114,0.062674587,0.062662438,0.035949566,0.017690543,0.016077758,0.008772269,0.001458293,0.001476477,0.003400312,0.000851344,0.004398116,1,0.411103668,0.30095544,0.173389235,0.064439738,0.036231157,0.018800218,0.009437776,0.011889097,0.010880095,0.011165745,0.012086724,0.012100384,0.011113677,0.011378799,0.494272085,0.229515057,0.101356249,0.020343124,0.054487317,0.052221957,0.034728351,0.016164071,0.011458034,0.010944364,0.007478616,0.002724031,0.001298345,0.003917084,0.001360429,0.175671871,0.813202035,0.520572197,0.31456096,0.187399321,0.232152916,0.470924115,0.315359585,0.356105749,0.367208499,0.249969296,0.232479348,0.318573334,0.369084443,0.230503825,0.986380496,0.805461796,0.441538293,0.716346736,0.397524464,0.133990101,0.326284616,0.223311395,0.266682017,0.317280485,0.016710014,0.239363734,0.152932692,0.086745727,0.131985616,1,0.644583414,0.650291897,0.551668,0.370574125,0.215833302,0.301913052,0.276730266,0.222381598,0.16091417,0.136770249,0.112613259,0.189549033,0.182553715,0.152641873,0
0.250903686,0.671780731,0.8606312,0.662366567,0.34412211,0.147217051,0.069818405,0.146136678,0.083297245,0.063638867,0.039719134,0.017142294,0.032538686,0.041603646,0.01643768,0.904487683,0.57845038,0.300295888,0.549806306,0.420229811,0.169033104,0.329688475,0.414041253,0.166758206,0.07096211,0.079640177,0.022915892,0.117941429,0.141940648,0.041528678,0.280410053,0.71758962,1,0.570263601,0.253034794,0.206936081,0.170079377,0.106662902,0.050837706,0.072983065,0.06470918,0.030575764,0.018406318,0.020020785,0.021482549,0.37015078,0.187278955,0.062918687,0.075543457,0.108795927,0.060720164,0.015478783,0.017872731,0.027479299,0.015138617,0.004146706,0.001732848,0.0076377,0.005422256,0.002128822,1,0.454907872,0.323489486,0.17189446,0.057195308,0.034552433,0.020960983,0.010827662,0.010270136,0.011558343,0.013457134,0.011405779,0.012784284,0.010486829,0.012866678,0.518563454,0.25159078,0.118026159,0.019959201,0.060882527,0.067438085,0.030040659,0.005070357,0.00768924,0.009815753,0.008739207,0.004049515,0.002341748,0.005097177,0.003520697,0.231408112,0.775776815,0.488228444,0.453251423,0.447735381,0.164160823,0.515790915,0.604806193,0.189850019,0.160211549,0.126340964,0.382414082,0.115601596,0.369093149,0.150093401,0.931590506,0.799056813,0.463563649,0.656928917,0.395692913,0.134157438,0.250571001,0.228281796,0.18478425,0.147029861,0.146710041,0.066096037,0.158318263,0.20005369,0.157292019,1,0.605748799,0.685922269,0.54217232,0.247311269,0.321800337,0.197224532,0.232398537,0.239559227,0.236033042,0.154165307,0.041184345,0.179398449,0.182142828,0.204604844,0
0.27971364,0.832127089,0.849500526,0.461292716,0.076028999,0.090295924,0.120201365,0.055307312,0.041810993,0.04279843,0.015942055,0.025231433,0.013592397,0.023531251,0.027956454,0.928616121,0.491824042,0.374211646,0.346319567,0.147898859,0.181881994,0.105640379,0.033694809,0.083906463,0.06031863,0.040351394,0.091399754,0.101209904,0.100789589,0.123682091,0.185387514,0.822907226,1,0.471827708,0.07444963,0.139945206,0.031149316,0.104113261,0.021482292,0.023121256,0.036450283,0.034118604,0.028608826,0.027355234,0.012424649,0.461856022,0.24768827,0.078858405,0.094869746,0.084850645,0.031140124,0.002996343,0.007338129,0.003083835,0.005194632,0.002995915,0.001102421,0.002062405,0.0035669,0.00194838,1,0.478193399,0.287722105,0.097593316,0.036918759,0.011936166,0.012605097,0.016614359,0.010598261,0.012870314,0.012738507,0.012853837,0.01223421,0.011912075,0.013942438,0.636350943,0.286527295,0.066804638,0.051164085,0.073538627,0.043991898,0.005879846,0.004480461,0.006876152,0.004250839,0.003167923,0.002613531,0.002764638,0.003349804,0.002093654,0.330823701,0.681846067,0.695507834,0.649249843,0.197657578,0.422638867,0.182650671,0.411939014,0.541267942,0.151083379,0.101639469,0.106429984,0.269146664,0.070764055,0.225310731,0.897051539,0.646989094,0.450221255,0.421514132,0.08722741,0.284626417,0.094568883,0.165550039,0.137294152,0.144073037,0.237781889,0.13414563,0.150881963,0.032326625,0.131185935,1,0.734619022,0.73545801,0.398275872,0.112224064,0.243394406,0.166870759,0.187159052,0.1768051,0.15153705,0.174477625,0.162192948,0.057894421,0.198005914,0.103600611,0
