,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135
57,0.841439763,0.521423288,0.311228008,0.155462764,0.051791501,0.017489389,0.02958002,0.026403266,0.016260205,0.02422937,0.014303638,0.014531572,0.006424307,0.010601786,0.011554931,1,0.317914608,0.164405637,0.083359055,0.215067364,0.148447318,0.11776649,0.0685792,0.03979987,0.044080922,0.045006825,0.053764651,0.043979255,0.039878813,0.035496065,0.918307412,0.618705477,0.332170775,0.223297734,0.083080136,0.011515083,0.013923031,0.018330088,0.019323191,0.02305774,0.02459634,0.014183996,0.002374002,0.007193168,0.00898419,0.467103344,0.258797621,0.122827335,0.149631836,0.132292347,0.075153301,0.06100883,0.067626523,0.063867793,0.051535732,0.040066671,0.043218111,0.039641738,0.034426354,0.0308278,1,0.779338577,0.529189795,0.351577198,0.25932548,0.25046514,0.227504291,0.202891822,0.182649464,0.166992346,0.150060779,0.129408561,0.116262054,0.106723644,0.094260446,0.510614482,0.319163732,0.221896277,0.226422834,0.157535679,0.114251145,0.096276781,0.095415591,0.089103567,0.073737203,0.063743016,0.059650887,0.056875369,0.050285577,0.044453138,1,0.184377191,0.170894114,0.177448369,0.100788773,0.071631016,0.069827046,0.006010479,0.037730903,0.017200568,0.015161507,0.011525739,0.00115928,0.003065272,0.003467585,0.891381909,0.360270918,0.248825718,0.131350601,0.229588505,0.2148076,0.13056777,0.078108568,0.044858375,0.029676293,0.056752209,0.058466704,0.046951625,0.043683893,0.039129359,0.972401905,0.27490308,0.197727631,0.150826365,0.042019999,0.077172486,0.066096832,0.04944672,0.046397122,0.037246681,0.044376968,0.028374269,0.028195414,0.027276895,0.024773528,0
58,0.797026265,0.533464188,0.375410609,0.245688295,0.0941118,0.03650273,0.026053949,0.028318556,0.026510188,0.025018906,0.025368172,0.010252235,0.007931853,0.013740315,0.01387589,1,0.312202736,0.238205515,0.128905986,0.162521035,0.088127877,0.099215901,0.080116897,0.070204699,0.070291227,0.066811575,0.054273211,0.046848293,0.043889128,0.039265084,0.876270377,0.606886388,0.39788672,0.252901225,0.145092392,0.036435784,0.010417847,0.027302442,0.038064836,0.029716575,0.028423289,0.010122466,0.00354628,0.010365286,0.011384466,0.506883997,0.321432675,0.159532416,0.150082091,0.17445609,0.112639503,0.08842455,0.074549921,0.064440181,0.055694816,0.050278932,0.054007352,0.046717351,0.041522609,0.037084564,1,0.805509443,0.591553326,0.390467506,0.273823941,0.234972593,0.213628156,0.195251224,0.175222474,0.158773343,0.13935647,0.121922098,0.111950123,0.104192145,0.091904703,0.51277026,0.353658097,0.230625732,0.230658508,0.200958968,0.149659089,0.120033659,0.10532513,0.092202756,0.080719376,0.07237513,0.071721056,0.064909094,0.05746953,0.050656011,1,0.156051809,0.158150558,0.126485021,0.03842981,0.035932866,0.082047663,0.021526644,0.039801825,0.026630897,0.006501552,0.016385471,0.012254432,0.007126713,0.005378431,0.713659559,0.316985856,0.226520589,0.066226258,0.099599555,0.158417679,0.083357318,0.066967222,0.044338707,0.036895917,0.046950175,0.045826865,0.034745783,0.033662593,0.03003442,0.911760865,0.313478941,0.222034125,0.191362768,0.069462856,0.102246899,0.088790406,0.062349726,0.045911812,0.053301566,0.060151605,0.032849341,0.035826055,0.032736291,0.029593063,0
59,0.700788374,0.453330909,0.300603889,0.165632405,0.042975191,0.012880969,0.030172173,0.02333634,0.016084087,0.022469603,0.019779677,0.011983263,0.00644016,0.010886664,0.011284991,1,0.300459665,0.15395307,0.053611047,0.216323319,0.066532035,0.096620706,0.055226517,0.034160056,0.047760604,0.046145007,0.04216639,0.033354235,0.03026705,0.027593753,0.810242786,0.493119168,0.276404216,0.209779643,0.127103809,0.016379431,0.014823871,0.014517521,0.014126036,0.021787755,0.027279069,0.010698326,0.001815493,0.006051677,0.00745229,0.512863258,0.302015653,0.1476721,0.151502328,0.161378084,0.077278885,0.067614113,0.06902785,0.065257556,0.054411522,0.039532736,0.046410122,0.041145721,0.036390212,0.032679825,1,0.792298509,0.558784158,0.366557182,0.257247979,0.245221744,0.218333879,0.198287404,0.179568385,0.163382441,0.14600758,0.125650874,0.11394545,0.105354467,0.093006609,0.501966366,0.326038173,0.185048058,0.222373971,0.173579746,0.12279355,0.100106139,0.097910404,0.090657944,0.07628559,0.064738256,0.063993995,0.059302272,0.051603821,0.045695194,1,0.078340729,0.122836622,0.16473924,0.081590602,0.073553755,0.054194742,0.026072004,0.030811156,0.039400947,0.020089406,0.023788431,0.015617191,0.010867743,0.009152824,0.701317142,0.265981202,0.123682719,0.084999542,0.095835053,0.148961741,0.083896042,0.043932381,0.016246637,0.012848222,0.041900886,0.031059942,0.026725424,0.024404157,0.022194998,0.732811451,0.312432374,0.18725622,0.216344695,0.048074815,0.069019579,0.069197033,0.053354034,0.046675753,0.049225358,0.043849046,0.026752439,0.032534923,0.029471439,0.026688739,0
60,0.860189332,0.573305914,0.404133165,0.252572936,0.096619683,0.039125827,0.030582041,0.032944599,0.031872992,0.035743463,0.027510896,0.012959584,0.010970512,0.017025128,0.016819408,1,0.301086729,0.290941863,0.138105063,0.186986863,0.121243559,0.109795401,0.077079967,0.058395653,0.060851642,0.071085845,0.054267413,0.044865302,0.043704038,0.038824744,0.917764866,0.632323085,0.424203843,0.270816676,0.180514684,0.040323995,0.019048715,0.021840746,0.021468223,0.034532141,0.034615847,0.012187453,0.001755022,0.009494528,0.01065933,0.525785919,0.365027334,0.204238147,0.18537359,0.191820637,0.107030104,0.087694604,0.087367763,0.081590212,0.067606285,0.054281604,0.05838754,0.052380117,0.046927028,0.041778112,1,0.804594948,0.591633591,0.393110599,0.280574278,0.24684639,0.230222533,0.209786148,0.190564817,0.171863979,0.151147743,0.131515195,0.11984932,0.110734477,0.097519631,0.508676474,0.353222016,0.196997905,0.210730573,0.185872829,0.139508547,0.112560463,0.101979835,0.091271538,0.077640816,0.070519816,0.06854588,0.062244811,0.054617343,0.048322909,1,0.212140861,0.241094391,0.233640279,0.149308076,0.038878437,0.04724548,0.059202183,0.019977066,0.007999524,0.026525198,0.012808488,0.001667569,0.003853075,0.00413196,0.912993023,0.361991071,0.17769979,0.129926247,0.091335946,0.16408625,0.124942343,0.070103783,0.040514441,0.049138326,0.059904669,0.047538268,0.042754154,0.038698159,0.034815791,0.914438296,0.309227422,0.199411224,0.21046792,0.04585176,0.112279903,0.097579404,0.062105496,0.048225823,0.048423467,0.056217046,0.035118157,0.038633193,0.035169389,0.031556264,0
61,0.832368519,0.563685599,0.366201953,0.225887169,0.042135762,0.019630854,0.033345907,0.025760916,0.022398391,0.025571244,0.023372517,0.016113306,0.007278978,0.012913018,0.013521994,1,0.372372625,0.199989586,0.091489323,0.261996465,0.124660657,0.13179796,0.083644295,0.049118461,0.061157067,0.047100141,0.062803089,0.049753808,0.045058988,0.040503354,0.943547934,0.637997794,0.397629247,0.284975143,0.114256616,0.01254908,0.013105877,0.02136014,0.016279023,0.020749658,0.027029586,0.016495851,0.00088784,0.006630245,0.008316891,0.503028991,0.304868539,0.152469275,0.183362319,0.164731594,0.102263605,0.083909402,0.086052203,0.079021199,0.065497301,0.053395881,0.056717697,0.050900453,0.044385796,0.039530818,1,0.792195548,0.554472385,0.357727071,0.25488932,0.239012963,0.212003186,0.194081326,0.175678366,0.158729146,0.141676042,0.12257089,0.110899417,0.102820605,0.090855324,0.455116234,0.295860305,0.184164222,0.210123155,0.159744711,0.121394962,0.101064474,0.096115896,0.088662999,0.075571,0.065977563,0.063227672,0.058158649,0.050770181,0.0448068,0.93671004,0.285632652,0.215404265,0.231056569,0.081721393,0.084125679,0.062028135,0.01546297,0.033890854,0.020834612,0.013140336,0.015919292,0.003047234,0.001609621,0.002652099,0.897920709,0.380867707,0.192384939,0.136932069,0.180370907,0.232422403,0.168469509,0.075873155,0.03018989,0.026827754,0.063802477,0.05717637,0.049259443,0.044111696,0.039552898,1,0.356775802,0.282124049,0.261198051,0.025656581,0.11363458,0.121925453,0.076585085,0.059648321,0.072764416,0.072199977,0.041624831,0.04625445,0.04266682,0.038459036,0
62,0.694783622,0.462328082,0.287042272,0.15506074,0.051949978,0.016064155,0.02624939,0.022775656,0.019048599,0.025797827,0.016077265,0.013246197,0.007237483,0.011169458,0.011602571,1,0.27165387,0.165818911,0.061996237,0.208290663,0.078768013,0.102942434,0.065193265,0.038106619,0.054097959,0.036578054,0.048683869,0.038338599,0.034997477,0.031593596,0.753081191,0.494257116,0.272763715,0.191020521,0.093551891,0.008128037,0.00943767,0.011768695,0.008722858,0.013273678,0.020712441,0.012248059,0.002210236,0.003192751,0.004795197,0.514691762,0.3142635,0.166919506,0.193694729,0.162409171,0.094058101,0.085282992,0.098280992,0.092844405,0.075792494,0.058385822,0.059952732,0.054551467,0.047605605,0.042310418,1,0.791927082,0.558010158,0.367440239,0.270278491,0.255722072,0.233542071,0.211079815,0.189966491,0.174039003,0.154658376,0.133688677,0.120364223,0.110657928,0.097557911,0.502364089,0.329831663,0.215206414,0.225622774,0.167314785,0.125755565,0.105538058,0.10279142,0.095752098,0.079660036,0.070087604,0.065742272,0.061540637,0.053991707,0.047659694,1,0.185808654,0.169999248,0.170522462,0.097541258,0.090201349,0.058169477,0.045820164,0.030236393,0.023787265,0.017945145,0.010895863,0.005096945,0.000360937,0.000489927,0.830062713,0.284144987,0.157514853,0.06377242,0.178972543,0.195811767,0.074802202,0.047942074,0.028877935,0.016193273,0.037521521,0.036756413,0.029621486,0.027465144,0.024794617,0.784759493,0.369746942,0.246652117,0.171490599,0.044127382,0.081307364,0.09014098,0.067987983,0.056183912,0.062378157,0.05883356,0.039996914,0.039209559,0.036831093,0.033042452,0
63,0.865987384,0.548955108,0.377726673,0.223482234,0.050174198,0.02362864,0.044391008,0.02825697,0.014294003,0.021840254,0.027300127,0.015432473,0.005588864,0.01173544,0.012327472,0.888750694,0.357925225,0.208806538,0.119725018,0.223906439,0.216293983,0.131582643,0.082429634,0.036121795,0.039428864,0.055703754,0.056780676,0.047091534,0.042699273,0.038212896,1,0.688583084,0.502054392,0.288327015,0.112800716,0.04820702,0.03928998,0.020498832,0.006120841,0.024082981,0.030677202,0.021137413,0.003750024,0.007147857,0.0088447,0.488194625,0.291994657,0.14937707,0.213388281,0.170069546,0.089046021,0.084498059,0.104240248,0.100025145,0.078802542,0.059787766,0.061441559,0.056783144,0.04880013,0.043283263,1,0.785661217,0.530781483,0.325742169,0.253504485,0.237011215,0.218324977,0.193440835,0.174048693,0.160238021,0.14246138,0.124264775,0.110389742,0.102159,0.090377366,0.422549075,0.258336574,0.135010511,0.186952173,0.139205445,0.103379384,0.088800428,0.087496115,0.079169844,0.067832702,0.057660455,0.055668816,0.051605107,0.044305605,0.039223734,1,0.135804073,0.245188648,0.061703706,0.11025385,0.119792007,0.029727047,0.006894284,0.020170751,0.036473455,0.019221512,0.004042437,0.007338361,0.000807082,1.11E-05,0.775271084,0.190051542,0.125822928,0.14293857,0.112844779,0.090323912,0.096891538,0.04115869,0.015815743,0.022319732,0.030849433,0.024588772,0.025113244,0.023085023,0.020491935,0.743115584,0.15117909,0.162912283,0.128915934,0.090534422,0.070878647,0.057422642,0.056161728,0.027774032,0.025991198,0.031532858,0.022273158,0.023588914,0.022285988,0.019712163,0
64,0.975193833,0.637381963,0.471172368,0.283583152,0.065986616,0.043711468,0.023513301,0.025301652,0.021357294,0.02403122,0.024302606,0.016168047,0.00315659,0.011868097,0.012686315,0.918996238,0.3753169,0.299622979,0.105970668,0.216605652,0.156363859,0.123967493,0.085834666,0.060589836,0.058490691,0.063824552,0.062794201,0.050396342,0.047412931,0.042469868,1,0.707202121,0.487731421,0.313761566,0.132290517,0.021096971,0.045591594,0.028538848,0.009961919,0.032005179,0.034561708,0.018796461,0.001197923,0.010193914,0.011638727,0.472459697,0.304486847,0.164314428,0.199598761,0.172765493,0.10053472,0.086317032,0.09679852,0.090758572,0.073816644,0.05876302,0.060949228,0.055078925,0.048106054,0.042624122,1,0.794445344,0.559273164,0.356323996,0.262931453,0.244579741,0.223262581,0.199366719,0.180286309,0.164309744,0.146377249,0.127022737,0.114310263,0.105765848,0.093369138,0.473668935,0.316710105,0.199794491,0.216703523,0.16864479,0.125080041,0.108793283,0.100919362,0.091064978,0.078955173,0.068695755,0.065922824,0.060435311,0.053073168,0.046821823,0.94023893,0.211025816,0.335070459,0.124685899,0.003090534,0.044209507,0.031498356,0.053438928,0.007664242,0.01925164,0.004849833,0.009690914,0.011707833,0.002479825,0.001098204,0.915189716,0.366365655,0.142272664,0.125825437,0.136492116,0.213509303,0.097899121,0.059467722,0.029282205,0.025319346,0.04270108,0.038394037,0.033641704,0.030226803,0.027360148,1,0.326077462,0.22572377,0.18369128,0.027041852,0.085339323,0.092184011,0.059964665,0.047137798,0.057503675,0.059029974,0.03325037,0.034650798,0.033252256,0.029787999,0
65,0.866306304,0.557916277,0.436552168,0.253923801,0.123922425,0.02421641,0.044672735,0.028062147,0.021076286,0.025347975,0.033541562,0.012142728,0.006403395,0.014017838,0.014237845,1,0.343860926,0.247706978,0.185671227,0.13845531,0.226377617,0.121184555,0.095576416,0.077903184,0.050390092,0.08875387,0.066198891,0.059980577,0.054189261,0.048293054,0.945647815,0.67414006,0.503168623,0.323815102,0.182112955,0.043981945,0.020109384,0.023073194,0.007308686,0.02657801,0.03328989,0.019102106,0.006105459,0.005505388,0.006790435,0.526250374,0.338087907,0.175495455,0.184329337,0.183163581,0.117101976,0.085260648,0.088136089,0.083471638,0.065395924,0.056953453,0.05980921,0.053223264,0.046958423,0.041796044,1,0.804492366,0.579118016,0.363605736,0.266106422,0.229858262,0.208442477,0.193745949,0.174682609,0.156551446,0.138627232,0.121066777,0.109730445,0.102368688,0.090407757,0.455655264,0.288359374,0.176898656,0.199232321,0.182968455,0.115304151,0.098415846,0.094098013,0.084149131,0.071737829,0.060120324,0.062388066,0.056162058,0.049140972,0.043372635,1,0.137341901,0.21042324,0.098352598,0.091482797,0.084790498,0.037429724,0.021770834,0.019173314,0.019995453,0.018654786,0.006270248,0.002426769,0.002528249,0.0027821,0.713920268,0.292278526,0.156229044,0.100678049,0.102230252,0.132752999,0.096303268,0.068123572,0.04115928,0.040541658,0.044361681,0.042525554,0.034523796,0.03139396,0.028262853,0.653700778,0.238399872,0.189832122,0.112213052,0.053476743,0.050951674,0.074107247,0.049131542,0.035914784,0.051316344,0.040332464,0.030914976,0.02900008,0.027061538,0.024481484,0
66,0.931777368,0.571434148,0.419817743,0.254055912,0.090711606,0.050388303,0.035289121,0.028959673,0.031398749,0.020532954,0.030460425,0.012627814,0.008482852,0.015204137,0.015412636,1,0.401256833,0.161327829,0.122151661,0.174365537,0.201862973,0.102026786,0.085919158,0.071748146,0.044378396,0.072047122,0.061738607,0.054830988,0.047949823,0.042978767,0.966100505,0.669326975,0.440129557,0.324007662,0.171034609,0.032640177,0.027697786,0.02079889,0.007796158,0.026932484,0.033198504,0.017908801,0.002065821,0.006768228,0.008307672,0.506793843,0.34045375,0.171969029,0.182820151,0.175847683,0.101651132,0.075947172,0.069864966,0.06254537,0.051522465,0.041482263,0.047744284,0.043698302,0.038803834,0.034788073,1,0.804969434,0.58409027,0.370494713,0.263368612,0.235623818,0.209596663,0.191003004,0.172596648,0.156196347,0.13867777,0.120532841,0.109782428,0.102424383,0.090435833,0.475898441,0.30431425,0.16971922,0.208035669,0.175019139,0.130983239,0.103991245,0.093428569,0.082370844,0.07252192,0.064199268,0.063792512,0.057999474,0.050454618,0.044608808,1,0.145955689,0.137356704,0.162151757,0.063769294,0.110661634,0.043298528,0.015647711,0.028307185,0.039959728,0.008117663,0.01230753,0.005459831,0.003255681,0.002044051,0.877341248,0.257498942,0.18539768,0.101596672,0.086344273,0.164281934,0.087889545,0.071945025,0.040373058,0.036758192,0.047750859,0.043126816,0.035114455,0.032462145,0.029233916,0.83508095,0.182008472,0.175039957,0.151173727,0.052568317,0.080802339,0.047103154,0.056103023,0.056087278,0.045218604,0.045694272,0.031532511,0.031942905,0.029535229,0.026123492,0
67,0.765076394,0.508711466,0.376351981,0.251955916,0.085481898,0.063810201,0.013126239,0.030224671,0.041748929,0.02511362,0.024505113,0.011501078,0.01057725,0.015802137,0.015571491,1,0.348997048,0.180877706,0.12013264,0.145015716,0.127042414,0.107106054,0.080701841,0.081136892,0.058636481,0.060755042,0.0588851,0.049744559,0.043979497,0.039757768,0.955722978,0.665074039,0.450007841,0.323812608,0.154385201,0.007327787,0.031367552,0.02929006,0.025585778,0.030687978,0.034704159,0.013246825,0.005401817,0.01288264,0.013708655,0.515359874,0.340032632,0.168426813,0.176733131,0.184345382,0.12012099,0.101892138,0.083349584,0.070419265,0.064274179,0.05628471,0.060014705,0.05258191,0.046197343,0.041200186,1,0.80658969,0.598263376,0.396526449,0.269595593,0.232467261,0.210041683,0.189894008,0.171565993,0.155263848,0.136620202,0.118989079,0.10997608,0.10263008,0.090541804,0.479304775,0.334898614,0.236757247,0.221778551,0.194300104,0.156929462,0.124142287,0.107402298,0.093481971,0.083261787,0.076514501,0.073700564,0.066132957,0.058594288,0.051510555,1,0.344367801,0.254400135,0.227571841,0.094745863,0.095421903,0.063250158,0.066231116,0.028092099,0.031606277,0.013239415,0.016476912,0.007881888,0.002097748,0.000183073,0.875011091,0.375066667,0.205082208,0.155702543,0.135698887,0.119458081,0.116587031,0.091523538,0.046735801,0.054216354,0.061000151,0.0489951,0.042753766,0.039621721,0.035206177,0.839647206,0.301051924,0.251980825,0.173376105,0.037178185,0.064860005,0.095240561,0.065741533,0.047865944,0.058400985,0.055669037,0.036357679,0.036217936,0.034625063,0.030946517,0
68,0.971378774,0.664921778,0.455222377,0.229474475,0.06900422,0.043541571,0.030802398,0.029391216,0.026171535,0.028161731,0.028765262,0.01754623,0.00730103,0.0145131,0.015295889,0.999547329,0.460100433,0.294947075,0.113692016,0.23187285,0.184870031,0.129141853,0.098718977,0.075069842,0.066975968,0.077751559,0.071627441,0.05886609,0.054110067,0.048611392,1,0.67794646,0.462291647,0.277996116,0.120255485,0.006269872,0.027507433,0.029442392,0.028117915,0.031621469,0.034929861,0.01646048,0.006368904,0.01400269,0.014921497,0.475094175,0.301010329,0.140439542,0.170457255,0.160647458,0.103429094,0.09161293,0.088624194,0.081211929,0.070009634,0.057996222,0.059686743,0.052346871,0.045565,0.040527255,1,0.794969848,0.561091505,0.361776686,0.260297444,0.236095733,0.216824033,0.195517628,0.176802268,0.161486999,0.142779198,0.123787775,0.112106351,0.103920282,0.09177961,0.498831364,0.335644116,0.189764578,0.220884624,0.171713848,0.120899934,0.102194342,0.098658329,0.090686841,0.077033734,0.065862581,0.06386197,0.059433636,0.051938316,0.046004361,1,0.297569578,0.094675324,0.203857104,0.041024836,0.089027051,0.05737796,0.05059941,0.021863494,0.042213187,0.010356317,0.01993583,0.009465972,0.007202143,0.004615948,0.992244736,0.342602716,0.152771878,0.12576034,0.125358747,0.20112646,0.078343126,0.068742784,0.0389007,0.020002339,0.052446021,0.037500948,0.034831819,0.030907728,0.028216542,0.855845455,0.333900189,0.210550764,0.183677496,0.031238864,0.067403129,0.077444312,0.055460802,0.042326209,0.056939167,0.047053357,0.029598275,0.032288993,0.030308234,0.027234024,0
69,0.888635485,0.658329099,0.452546704,0.256556966,0.091424188,0.043736416,0.029410827,0.034540379,0.043010661,0.030999717,0.02785307,0.016421466,0.010335937,0.017605618,0.017509601,1,0.377264291,0.260703716,0.209611128,0.141903987,0.163162905,0.141871771,0.100719252,0.071726307,0.074820398,0.076817608,0.066630561,0.060870756,0.056137288,0.04956867,0.979202649,0.694190714,0.550987697,0.3300912,0.160312237,0.052914015,0.017031248,0.019412857,0.033643342,0.034230801,0.030928147,0.018410754,0.003472785,0.008674412,0.00951171,0.538613296,0.372445597,0.179647132,0.184758589,0.170504982,0.10961779,0.085052239,0.091569211,0.086831033,0.069356998,0.058988333,0.059180729,0.053587671,0.047425444,0.042326542,1,0.800397394,0.577403057,0.381096186,0.283932831,0.237020386,0.228211663,0.204818603,0.186563937,0.169408429,0.146720541,0.129654961,0.117511283,0.108601083,0.095731409,0.477579809,0.345804569,0.208691956,0.214078922,0.181268037,0.136958275,0.111335578,0.102089053,0.090444798,0.077252413,0.070041068,0.067372427,0.061738859,0.054315254,0.047958136,1,0.214207435,0.20446552,0.151531816,0.105373256,0.064398071,0.029805234,0.005972776,0.012903542,0.014133521,0.020307859,0.011192721,0.00256732,0.002723997,0.002570613,0.780769912,0.160338923,0.218440601,0.124292191,0.108083887,0.085520891,0.081706828,0.039575247,0.015153122,0.027144162,0.025933803,0.029821981,0.022573148,0.023925462,0.020823382,0.71682517,0.333833036,0.203812379,0.084253581,0.088600805,0.148172314,0.047661817,0.064193721,0.069346368,0.03865197,0.050072595,0.043670703,0.036093447,0.034170609,0.030740431,0
70,0.880612605,0.639177752,0.423619932,0.217274291,0.082192771,0.044143554,0.025539653,0.03114802,0.032837054,0.029594395,0.024807729,0.015405107,0.009251164,0.015698253,0.016090955,1,0.286642997,0.303939937,0.109900075,0.147826597,0.069175198,0.094883357,0.078875245,0.065096084,0.072002718,0.061907134,0.052101266,0.04330929,0.04126452,0.036751743,0.848148952,0.57301131,0.332830109,0.211212051,0.125212964,0.0184424,0.016276846,0.027711463,0.031080289,0.029569964,0.026080211,0.010984461,0.007562209,0.012081709,0.012734519,0.476485864,0.30999145,0.176360878,0.16934431,0.173157093,0.112824726,0.100541975,0.091910579,0.082581371,0.073618909,0.061778173,0.062974549,0.055259098,0.048645322,0.043107202,1,0.792669238,0.562858753,0.377646242,0.282364168,0.237610316,0.227416351,0.202207526,0.183631687,0.167974058,0.145692903,0.128709569,0.116681535,0.107586331,0.094885211,0.530067517,0.35233041,0.230549049,0.240380356,0.197147741,0.150981732,0.121374619,0.109279945,0.096914301,0.083421184,0.075650073,0.072835704,0.067204239,0.058919509,0.051967036,1,0.174317806,0.062628377,0.199476466,0.023419431,0.100999349,0.083395581,0.034413324,0.039984879,0.034919994,0.005442681,0.015005401,0.003984407,0.002330668,0.00109236,0.88915066,0.313797097,0.187260722,0.152647293,0.114159068,0.125620465,0.095149663,0.064524953,0.021883971,0.026687668,0.046956917,0.031685052,0.030603715,0.028664175,0.025945429,0.983030081,0.407832304,0.242532457,0.115747774,0.091700767,0.104009969,0.086320016,0.059659641,0.044705871,0.052881893,0.050929926,0.038453313,0.032830373,0.03199235,0.029236761,0
71,0.917202476,0.656646842,0.456094401,0.267144106,0.09999705,0.033203002,0.036342041,0.03519753,0.016228847,0.021141351,0.026941739,0.013857916,0.004003272,0.012194179,0.013006413,1,0.406669445,0.325072397,0.058069503,0.223266256,0.16617566,0.135779949,0.090993186,0.060672565,0.06705804,0.068515095,0.069636071,0.052608823,0.050555002,0.044987153,0.999352284,0.627203184,0.433070501,0.31115719,0.16261584,0.029450499,0.030805533,0.025541822,0.015619134,0.031782472,0.037148872,0.01680188,0.00109424,0.009090998,0.010479388,0.46409446,0.296362444,0.145797758,0.159064212,0.158603642,0.097746778,0.083377677,0.089414352,0.083350259,0.067990756,0.055646794,0.058083729,0.050444181,0.04431166,0.039397356,1,0.803572531,0.584205394,0.377249927,0.265484224,0.24261732,0.217911547,0.1956349,0.177903076,0.160745796,0.143367489,0.124012385,0.113009708,0.105042894,0.092671965,0.52011314,0.364250784,0.221807525,0.248340992,0.210172832,0.153237694,0.123656571,0.112371675,0.10168238,0.086755873,0.077439209,0.076307679,0.069558864,0.060804404,0.053618588,1,0.243015099,0.093949945,0.224924384,0.030775691,0.040689774,0.044059821,0.050671356,0.017050179,0.007218027,0.013581854,0.009650018,0.005650932,0.005491497,0.00581627,0.847555984,0.369858206,0.14326836,0.081474188,0.058880072,0.135550857,0.096446139,0.056413365,0.01991806,0.043586905,0.036763468,0.030839058,0.026842868,0.024353921,0.022517742,0.825237532,0.333910348,0.292646425,0.193510086,0.097271819,0.117535135,0.112110983,0.079263228,0.064064806,0.072142543,0.062600609,0.049836072,0.048350004,0.044768326,0.0397243,0
72,0.854018496,0.568578781,0.393740098,0.187752557,0.04201253,0.022711065,0.041611644,0.029868385,0.017073996,0.02595426,0.022723169,0.016367832,0.007927824,0.01382242,0.01420019,1,0.342201617,0.234568481,0.071740813,0.217550725,0.180425754,0.111038785,0.075130447,0.045691436,0.037846876,0.049485816,0.05695403,0.043784072,0.04088499,0.03656912,0.93305152,0.612341552,0.395141738,0.26720334,0.117532593,0.001996074,0.013721186,0.016871471,0.016090069,0.018279887,0.029516882,0.016761709,0.001444838,0.006635884,0.008257197,0.508070028,0.320392331,0.173504913,0.199328598,0.162435184,0.10051056,0.088672857,0.099898976,0.094618386,0.077056788,0.06115402,0.061602114,0.055935562,0.04901549,0.043494292,1,0.790796948,0.552562086,0.354630628,0.268764115,0.252344067,0.233256048,0.20727861,0.186007127,0.171159448,0.152935098,0.132275546,0.118516435,0.109112126,0.096257121,0.474288922,0.309357682,0.185684764,0.218352189,0.167556103,0.122760111,0.106379308,0.099032924,0.089223346,0.077289739,0.067198193,0.064313278,0.059925369,0.051922404,0.045874283,1,0.261533217,0.160869874,0.20669596,0.112010703,0.098626087,0.016166948,0.01303014,0.006513339,0.021416972,0.023081108,0.012889954,0.003744398,0.00367265,0.00441757,0.797687048,0.281066569,0.18055068,0.083991111,0.187903506,0.136862294,0.111586981,0.045010494,0.026658773,0.01707132,0.034024329,0.031052637,0.026907474,0.024530935,0.022525744,0.872738497,0.371868528,0.256913141,0.177668568,0.091003961,0.114341102,0.084292221,0.068346015,0.057831738,0.057040972,0.060052605,0.040256939,0.039630118,0.036812695,0.033295218,0
73,0.796039255,0.509612431,0.325322869,0.169535825,0.035694674,0.043959186,0.023770123,0.019268216,0.018430545,0.015019277,0.020351987,0.012353438,0.004687155,0.009520824,0.010477702,1,0.338199133,0.155580089,0.099567045,0.187080767,0.127004392,0.097109797,0.070091806,0.053788036,0.048751451,0.048200176,0.05506276,0.045245822,0.039849065,0.035823828,0.852504465,0.559113031,0.357632559,0.252133823,0.110292785,0.025524908,0.011257039,0.011926823,0.014718024,0.013060314,0.019836032,0.015274874,0.004356934,0.003356273,0.004672003,0.52876662,0.333511797,0.181362388,0.212039414,0.190200795,0.126618849,0.100146432,0.091092604,0.081018614,0.069284953,0.059823717,0.062888968,0.056696497,0.04957432,0.044005034,1,0.798600499,0.576435745,0.374836105,0.26454808,0.242140805,0.217606364,0.193387217,0.173439062,0.158105702,0.141920254,0.122739487,0.111948488,0.103967618,0.091764102,0.461397524,0.293867549,0.198114245,0.23403111,0.175322805,0.131524914,0.109978583,0.103572939,0.093904396,0.081710042,0.070463026,0.067499777,0.063153052,0.054732108,0.048142088,1,0.058531093,0.0865822,0.153747937,0.041855538,0.164542003,0.057628487,0.013258779,0.02468914,0.059229382,0.008552829,0.010792223,0.004683992,0.003610582,0.002823593,0.834144133,0.25517948,0.15316191,0.115583314,0.093758178,0.157734125,0.079514296,0.054846523,0.018895211,0.018394008,0.043933745,0.029152018,0.026929965,0.024785007,0.022516025,0.833461842,0.268035027,0.24227298,0.204285348,0.027296788,0.074093002,0.090525766,0.070166436,0.063555713,0.071332343,0.055891174,0.034502863,0.035878032,0.034756042,0.030960407,0
